,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
132,1695809897036,0.13476562,0.8310547,-0.29882812,16.40625,-14.375,-11.3125,0.0,0.0,0.0
133,1695809897096,0.53515625,1.0195312,0.111328125,9.28125,42.28125,18.53125,0.0,0.0,0.0
134,1695809897127,0.25585938,0.9873047,-0.140625,-28.1875,4.5,19.21875,0.0,0.0,0.0
135,1695809897157,0.27246094,0.9794922,-0.1640625,-11.96875,-23.59375,-1.5625,0.0,0.0,0.0
136,1695809897217,0.22949219,0.96875,-0.140625,-2.1875,18.59375,6.09375,-5.6875,39.0625,-133.125
137,1695809897246,0.43652344,0.9316406,-0.021484375,-7.75,45.4375,9.1875,0.0,0.0,0.0
138,1695809897276,0.44433594,0.91015625,-0.13964844,-18.90625,26.78125,12.78125,0.0,0.0,0.0
139,1695809897336,0.3466797,0.9423828,-0.064453125,-13.96875,28.3125,7.375,0.0,0.0,0.0
140,1695809897366,0.26660156,0.92871094,-0.0546875,2.5,39.96875,-10.53125,0.0,0.0,0.0
141,1695809897396,0.38476562,0.8798828,-0.12597656,13.5,48.875,-17.0,0.0,0.0,0.0
142,1695809897456,0.50390625,0.80078125,-0.13671875,14.96875,53.6875,-15.65625,0.0,0.0,0.0
143,1695809897486,0.5810547,0.8486328,-0.00390625,21.4375,62.46875,-12.78125,0.0,0.0,0.0
144,1695809897516,0.39941406,0.73046875,0.0009765625,39.5625,63.5,-6.96875,0.0,0.0,0.0
145,1695809897576,0.33007812,0.6875,-0.05078125,73.1875,77.4375,-11.6875,0.0,0.0,0.0
146,1695809897606,0.24804688,1.0419922,-0.036132812,70.6875,68.40625,8.09375,0.0,0.0,0.0
147,1695809897636,1.03125,0.7910156,-0.13574219,68.125,43.0,8.28125,0.0,0.0,0.0
148,1695809897696,0.4765625,0.8544922,-0.34960938,43.03125,-14.84375,-9.84375,0.0,0.0,0.0
149,1695809897728,0.24804688,0.96875,-0.4638672,22.53125,-2.46875,-17.34375,-8.5625,38.75,-135.5
150,1695809897756,0.4091797,1.0283203,-0.4921875,16.1875,-3.6875,-22.125,0.0,0.0,0.0
151,1695809897816,0.14160156,0.81640625,-0.31347656,23.8125,1.125,-17.1875,0.0,0.0,0.0
152,1695809897846,0.2939453,0.9404297,-0.41796875,-22.03125,16.40625,-29.375,0.0,0.0,0.0
153,1695809897876,0.38671875,0.9873047,-0.44433594,-4.40625,1.9375,-23.75,0.0,0.0,0.0
154,1695809897935,0.19628906,0.8964844,-0.3125,2.0,2.71875,-17.125,0.0,0.0,0.0
155,1695809897966,0.20507812,0.9980469,-0.37695312,-10.4375,26.96875,-16.5625,0.0,0.0,0.0
156,1695809897996,0.28710938,0.94628906,-0.5126953,4.21875,22.3125,-20.21875,0.0,0.0,0.0
157,1695809898055,0.32910156,0.80371094,-0.44140625,26.78125,10.0625,-16.875,0.0,0.0,0.0
158,1695809898086,0.26464844,0.74121094,-0.33203125,21.0,-7.03125,-7.96875,0.0,0.0,0.0
159,1695809898248,0.203125,0.9238281,-0.37695312,1.71875,-2.09375,-1.84375,0.0,0.0,0.0
160,1695809898250,0.26367188,0.95996094,-0.4453125,13.625,-6.0,-3.3125,0.0,0.0,0.0
161,1695809898258,0.34765625,0.8095703,-0.44726562,8.78125,1.125,5.21875,-15.125,41.75,-138.5
162,1695809898259,0.35546875,0.7861328,-0.40527344,-0.65625,-2.84375,12.75,0.0,0.0,0.0
163,1695809898296,0.3388672,0.8769531,-0.42285156,-1.46875,-6.625,17.3125,0.0,0.0,0.0
164,1695809898326,0.31640625,0.93359375,-0.43847656,2.5,-3.25,12.0625,0.0,0.0,0.0
165,1695809898356,0.29003906,0.9277344,-0.46972656,3.28125,12.3125,9.5625,0.0,0.0,0.0
166,1695809898416,0.3564453,0.88964844,-0.4326172,-2.3125,27.0,4.8125,0.0,0.0,0.0
167,1695809898446,0.3154297,0.87597656,-0.4345703,-4.5625,32.09375,3.03125,0.0,0.0,0.0
168,1695809898476,0.35546875,0.8183594,-0.41503906,-6.59375,33.5,1.375,0.0,0.0,0.0
169,1695809898566,0.3564453,0.82421875,-0.4248047,-7.375,37.8125,1.5625,0.0,0.0,0.0
170,1695809898567,0.34472656,0.83496094,-0.3515625,-6.46875,41.1875,4.5,0.0,0.0,0.0
171,1695809898597,0.31445312,0.8222656,-0.37695312,-6.03125,45.625,4.75,0.0,0.0,0.0
172,1695809898656,0.3642578,0.8017578,-0.3564453,-2.0,52.34375,4.375,0.0,0.0,0.0
173,1695809898687,0.4169922,0.9794922,-0.34375,1.84375,62.78125,8.34375,0.0,0.0,0.0
174,1695809898717,0.4169922,0.7626953,-0.19921875,-0.625,67.0,-4.53125,-12.4375,40.5625,-135.1875
175,1695809898780,0.4404297,0.84472656,-0.23632812,-3.84375,53.4375,-13.5,0.0,0.0,0.0
176,1695809898820,0.6142578,0.84765625,-0.16601562,-14.09375,69.75,-6.6875,0.0,0.0,0.0
177,1695809898838,0.48632812,0.8417969,-0.14453125,-11.21875,64.5,-5.5625,0.0,0.0,0.0
178,1695809898898,0.4609375,0.9628906,-0.07519531,-8.0,73.28125,-12.90625,0.0,0.0,0.0
179,1695809898926,0.3876953,0.92089844,-0.14746094,3.34375,95.625,-7.84375,0.0,0.0,0.0
180,1695809898956,0.5361328,0.76953125,-0.07714844,18.4375,125.21875,-10.875,0.0,0.0,0.0
181,1695809899016,0.64941406,0.79785156,-0.03125,6.84375,118.5,-1.4375,0.0,0.0,0.0
182,1695809899046,0.4716797,0.8417969,-0.024414062,-5.875,87.75,-3.0,0.0,0.0,0.0
183,1695809899076,0.33007812,0.9716797,-0.07714844,-3.59375,90.25,-14.375,0.0,0.0,0.0
184,1695809899137,0.4013672,0.8408203,0.041015625,14.46875,96.15625,-25.96875,0.0,0.0,0.0
185,1695809899166,0.43945312,0.75683594,-0.01171875,14.03125,86.46875,-16.5625,0.0,0.0,0.0
186,1695809899196,0.5517578,0.7792969,0.0009765625,17.34375,91.71875,-8.5,-18.4375,41.75,-132.1875
187,1695809899257,0.4404297,0.81347656,-0.09765625,16.1875,80.78125,-7.03125,0.0,0.0,0.0
188,1695809899288,0.46289062,0.7949219,-0.18066406,-1.90625,72.5625,-13.875,0.0,0.0,0.0
189,1695809899318,0.5361328,0.8222656,-0.12988281,-15.8125,59.375,-24.4375,0.0,0.0,0.0
190,1695809899377,0.609375,0.8691406,0.19628906,-4.21875,41.71875,-26.5625,0.0,0.0,0.0
191,1695809899407,0.42871094,1.3652344,0.2421875,19.71875,21.53125,1.3125,0.0,0.0,0.0
192,1695809899437,0.22949219,1.1601562,0.24316406,55.0625,13.53125,25.1875,0.0,0.0,0.0
193,1695809899498,0.53515625,1.0009766,0.009765625,100.34375,5.46875,17.3125,0.0,0.0,0.0
194,1695809899529,0.4580078,1.1386719,-0.026367188,108.9375,-17.53125,8.875,0.0,0.0,0.0
195,1695809899561,0.36132812,1.0146484,-0.05078125,115.1875,-44.21875,-0.3125,0.0,0.0,0.0
196,1695809899620,0.45996094,0.8886719,-0.047851562,104.96875,-48.3125,-11.5625,0.0,0.0,0.0
197,1695809899650,0.4453125,0.8955078,-0.17089844,72.03125,-66.96875,-23.15625,0.0,0.0,0.0
198,1695809899680,0.22460938,0.8730469,-0.203125,62.4375,-66.5,-21.125,0.0,0.0,0.0
199,1695809899740,0.2734375,0.7421875,-0.24414062,50.15625,-46.09375,-7.21875,-23.375,39.3125,-152.3125
200,1695809899770,0.35253906,0.6142578,-0.27148438,13.625,-36.40625,-2.53125,0.0,0.0,0.0
201,1695809899800,0.2626953,0.6171875,-0.2529297,-26.4375,-28.34375,-3.5,0.0,0.0,0.0
202,1695809899861,0.17480469,0.59375,-0.29296875,-52.75,-17.28125,-8.375,0.0,0.0,0.0
203,1695809899887,0.23046875,0.6933594,-0.4404297,-78.625,-3.75,-7.96875,0.0,0.0,0.0
204,1695809899918,0.33203125,0.88964844,-0.5126953,-58.53125,-25.96875,0.21875,0.0,0.0,0.0
205,1695809899977,0.3388672,1.125,-0.4951172,-28.5625,-53.84375,8.59375,0.0,0.0,0.0
206,1695809900011,0.40429688,0.8310547,-0.57128906,-37.53125,-84.1875,17.75,0.0,0.0,0.0
207,1695809900040,0.20898438,1.0537109,-0.36914062,-38.28125,-84.75,28.84375,0.0,0.0,0.0
208,1695809900101,0.33984375,1.8828125,0.095703125,-29.59375,-76.25,19.15625,0.0,0.0,0.0
209,1695809900130,0.03125,0.828125,-0.171875,-39.25,-62.9375,-27.0625,0.0,0.0,0.0
210,1695809900159,0.07324219,0.5957031,-0.041015625,3.46875,-19.125,6.75,0.0,0.0,0.0
211,1695809900220,0.5859375,0.7919922,0.119140625,1.03125,35.1875,31.28125,-26.6875,42.5,-135.625
212,1695809900251,0.52441406,0.9873047,-0.043945312,-20.8125,62.46875,43.625,0.0,0.0,0.0
213,1695809900279,0.27148438,0.8095703,-0.02734375,-19.09375,20.375,25.5,0.0,0.0,0.0
214,1695809900338,0.38183594,0.8339844,0.053710938,-12.09375,42.46875,24.5,0.0,0.0,0.0
215,1695809900367,0.5205078,0.9169922,0.020507812,-28.375,33.4375,16.65625,0.0,0.0,0.0
216,1695809900400,0.5058594,0.8984375,0.024414062,-29.90625,16.9375,12.6875,0.0,0.0,0.0
217,1695809900460,0.40039062,0.8857422,-0.0029296875,-35.03125,11.21875,5.46875,0.0,0.0,0.0
218,1695809900487,0.3544922,0.90527344,-0.009765625,-27.84375,28.3125,-1.84375,0.0,0.0,0.0
219,1695809900517,0.34765625,0.8232422,0.046875,-20.625,35.5625,-8.4375,0.0,0.0,0.0
220,1695809900577,0.31152344,0.9042969,-0.06347656,-11.28125,37.5625,-12.78125,0.0,0.0,0.0
221,1695809900608,0.46191406,0.89746094,-0.057617188,-6.59375,56.1875,-25.34375,0.0,0.0,0.0
222,1695809900638,0.4814453,0.8105469,0.0390625,-11.0,64.4375,-26.4375,0.0,0.0,0.0
223,1695809900696,0.47558594,0.8730469,-0.028320312,-29.25,51.75,-25.65625,0.0,0.0,0.0
224,1695809900726,0.40234375,0.92871094,0.06640625,-22.40625,57.90625,-17.0,-21.125,41.5625,-132.8125
225,1695809900758,0.57421875,1.0390625,0.28027344,11.0625,60.9375,-26.03125,0.0,0.0,0.0
226,1695809900846,0.20605469,1.6308594,0.38671875,33.75,35.4375,-9.90625,0.0,0.0,0.0
227,1695809900847,0.29492188,1.1064453,0.23730469,65.78125,35.375,13.65625,0.0,0.0,0.0
228,1695809900877,0.34960938,0.98828125,-0.01171875,59.9375,6.03125,2.78125,0.0,0.0,0.0
229,1695809900937,0.13671875,0.8925781,0.15234375,49.5625,-4.96875,-13.15625,0.0,0.0,0.0
230,1695809900967,-0.015625,1.0273438,0.15917969,49.0,-1.5625,-14.3125,0.0,0.0,0.0
