,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
126,1695809797888,0.41503906,0.7421875,0.043945312,-25.4375,58.8125,-17.125,0.0,0.0,0.0
127,1695809797948,0.46289062,0.7783203,-0.0009765625,-27.65625,46.90625,-22.53125,0.0,0.0,0.0
128,1695809797977,0.484375,0.8671875,-0.11035156,-26.90625,38.375,-27.25,0.0,0.0,0.0
129,1695809798008,0.48828125,0.8935547,-0.055664062,-24.96875,34.34375,-30.40625,0.0,0.0,0.0
130,1695809798068,0.49804688,0.9082031,-0.040039062,-23.875,34.71875,-22.78125,0.0,0.0,0.0
131,1695809798099,0.48632812,0.9902344,-0.055664062,-9.53125,21.59375,-12.21875,0.0,0.0,0.0
132,1695809798128,0.5361328,1.0722656,-0.02734375,23.8125,23.71875,-8.75,0.0,0.0,0.0
133,1695809798187,0.54296875,1.0361328,0.0,48.8125,-7.96875,6.8125,0.0,0.0,0.0
134,1695809798248,0.4970703,1.0693359,0.15429688,65.96875,-58.625,26.15625,-19.8125,39.3125,-139.5625
135,1695809798251,0.47460938,1.2158203,-0.020507812,50.90625,-76.0625,31.65625,0.0,0.0,0.0
136,1695809798308,0.18457031,1.2285156,-0.0068359375,71.53125,-62.71875,26.15625,0.0,0.0,0.0
137,1695809798338,0.080078125,1.0673828,-0.064453125,99.0,-27.125,22.25,0.0,0.0,0.0
138,1695809798367,0.3671875,0.96191406,-0.040039062,108.09375,-45.125,5.90625,0.0,0.0,0.0
139,1695809798428,0.4091797,0.8232422,-0.19042969,86.25,-74.65625,4.5625,0.0,0.0,0.0
140,1695809798458,0.35351562,0.71191406,-0.20214844,66.34375,-77.28125,10.28125,0.0,0.0,0.0
141,1695809798487,0.16601562,0.65625,-0.26757812,23.9375,-70.03125,11.46875,0.0,0.0,0.0
142,1695809798548,0.09375,0.53027344,-0.26367188,-17.28125,-56.78125,-1.71875,0.0,0.0,0.0
143,1695809798580,0.15625,0.5595703,-0.27929688,-50.0625,-13.625,-8.125,0.0,0.0,0.0
144,1695809798608,0.24316406,0.5078125,-0.390625,-66.71875,21.9375,-11.625,0.0,0.0,0.0
145,1695809798668,0.3720703,0.8515625,-0.49804688,-79.40625,16.8125,-14.78125,0.0,0.0,0.0
146,1695809798698,0.5,1.3369141,-0.4501953,-43.15625,-18.5625,5.46875,-22.375,37.0625,-152.3125
147,1695809798728,0.5214844,0.8955078,-0.5996094,14.65625,-35.5,15.40625,0.0,0.0,0.0
148,1695809798788,0.2919922,0.7763672,-0.484375,-8.0625,-19.0625,44.03125,0.0,0.0,0.0
149,1695809798818,0.19042969,1.59375,0.1328125,-43.46875,14.625,14.75,0.0,0.0,0.0
150,1695809798848,0.21972656,1.1044922,-0.11425781,8.125,15.0625,10.0625,0.0,0.0,0.0
151,1695809798908,0.076171875,0.72265625,-0.13574219,16.53125,14.8125,-1.0,0.0,0.0,0.0
